user_id	item_id	time
6504	50736	20100607191230
458	8913	20100607191402
667	31296	20100607191429
855	5567	20100607191746
231	29209	20100607191822
2013	11369	20100607191911
231	48098	20100607192122
6800	211	20100607192411
3412	26887	20100607192428
2065	24947	20100607192522
458	10116	20100607192637
2115	5211	20100607193006
680	32777	20100607193209
11321	14832	20100607193247
452	50783	20100607193300
231	21153	20100607193615
231	45062	20100607193624
231	39389	20100607193739
1906	7091	20100607193740
8668	37194	20100607193743
2114	5211	20100607193835
3882	45082	20100607193958
1563	36091	20100607194000
11321	51243	20100607194013
9457	47023	20100607194827
3864	51245	20100607195451
2013	655	20100607195949
449	3561	20100607200207
231	15294	20100607200511
2013	8	20100607200723
450	512	20100607201703
1208	14163	20100607201836
1577	13417	20100607201935
8873	13350	20100607202329
2184	25370	20100607202741
1974	50736	20100607203132
8338	47642	20100607203215
231	45115	20100607203752
5017	13436	20100607204759
635	41739	20100607205302
7785	46427	20100607205950
231	51221	20100607210100
231	30542	20100607210146
231	49242	20100607210219
1036	957	20100607210239
10951	19806	20100607210334
3819	51250	20100607210555
479	42180	20100607211346
2162	44439	20100607211526
458	21344	20100607212306
497	21624	20100607212423
9703	50736	20100607212618
9703	25084	20100607212709
10998	34815	20100607213041
81	50744	20100607213056
1813	26165	20100607214309
794	2477	20100607214627
9703	41502	20100607214742
9703	5325	20100607214758
1797	5662	20100607215124
1338	10734	20100607215149
10016	20912	20100607215246
690	7629	20100607215629
2101	49725	20100607215906
8733	45143	20100607220234
2871	51254	20100607220445
210	38784	20100607221136
13269	49919	20100607221346
13260	33048	20100607221556
1855	2705	20100607222317
902	46568	20100607222407
1340	1610	20100607222822
475	18416	20100607222935
698	49230	20100607223355
8773	401	20100607223605
2871	51255	20100607224123
4480	51006	20100607224307
40	10734	20100607224353
4845	9797	20100607224614
4304	51257	20100607224952
2637	29987	20100607225325
6245	50736	20100607225734
13150	14077	20100607230002
11849	18654	20100607230302
7047	50646	20100607230649
13112	48627	20100607231229
668	14153	20100607231347
2034	46175	20100607231359
10669	7443	20100607231801
10665	24163	20100607232049
12043	1723	20100607232610
802	11160	20100607232841
420	39611	20100607232843
1834	401	20100607233104
105	29048	20100607233130
312	7543	20100607233526
1689	31040	20100607233539
1689	35583	20100607233642
39	39782	20100607234223
706	20823	20100607234344
705	5234	20100607234410
13196	51261	20100607234619
452	1928	20100607234647
39	44012	20100607234807
7103	51112	20100607234912
10968	37609	20100607235225
504	42761	20100607235325
2013	1109	20100607235338
11966	20021	20100608000653
5702	1042	20100608001245
3363	40646	20100608001815
39	22933	20100608002319
39	50070	20100608002429
648	33447	20100608002448
2939	42588	20100608002648
6215	1448	20100608003139
593	3837	20100608003316
2995	51263	20100608004234
8843	51264	20100608004311
39	47368	20100608004314
81	50744	20100608004910
10684	15367	20100608005538
40	50744	20100608005614
8610	18539	20100608005909
6330	992	20100608010028
4549	51268	20100608010447
725	31798	20100608010833
10984	6869	20100608011206
10467	19331	20100608011840
17	11118	20100608012537
1710	49150	20100608012652
39	29285	20100608012659
39	50966	20100608012715
6319	19103	20100608012744
4993	42570	20100608012855
2368	8461	20100608013145
2040	16552	20100608013147
6225	12877	20100608013257
1382	26122	20100608013847
6319	21314	20100608015150
5694	19552	20100608015501
6609	34753	20100608015658
1215	9983	20100608015707
296	16817	20100608020047
3197	43136	20100608020202
3735	44847	20100608020349
10406	40062	20100608020436
10383	51270	20100608021222
8101	15733	20100608022230
1208	22269	20100608022454
8747	19243	20100608022910
3188	3431	20100608023303
158	19819	20100608025417
3148	13913	20100608025438
261	4939	20100608025740
10500	21547	20100608031604
1340	21728	20100608031635
1400	44350	20100608031755
3426	51275	20100608032015
1400	31297	20100608032141
1151	47991	20100608032333
1400	7466	20100608032519
1400	29848	20100608032828
720	21	20100608033415
8917	14436	20100608034353
13556	5474	20100608035754
3842	28846	20100608040446
8015	42044	20100608040703
3288	43081	20100608041627
6155	725	20100608042323
8484	16975	20100608042426
8484	49271	20100608042535
4038	33746	20100608042636
9542	30848	20100608042916
1801	47195	20100608043023
2013	50736	20100608045319
216	32197	20100608051314
7629	51280	20100608051345
6386	19689	20100608052345
440	2757	20100608052521
4125	51282	20100608052604
10381	42509	20100608053122
10381	8205	20100608053153
10381	1111	20100608053228
8342	34794	20100608053330
11616	36906	20100608053800
13903	9109	20100608053823
150	35211	20100608055510
10900	45954	20100608060737
2009	39828	20100608062539
8342	8597	20100608062541
3766	48289	20100608062602
11766	51285	20100608063452
8342	14498	20100608063918
10900	51288	20100608064011
8342	44465	20100608064428
10720	12346	20100608064928
902	957	20100608065248
10292	51289	20100608070014
8152	45129	20100608072058
3746	51292	20100608072114
9190	33759	20100608072202
10484	27049	20100608072746
8652	35031	20100608072941
8652	12111	20100608073023
8652	12074	20100608073030
139	9350	20100608073223
8652	23839	20100608073234
5378	18818	20100608073237
139	49578	20100608073301
8338	6768	20100608073458
8001	37059	20100608073658
139	33759	20100608074234
8342	25108	20100608075347
3000	48219	20100608075403
10865	51294	20100608075838
10693	7001	20100608080231
10693	22071	20100608080535
10693	41197	20100608080550
10693	28511	20100608080631
8375	51190	20100608081026
2496	9656	20100608082951
8536	19961	20100608084519
2293	44084	20100608084633
8651	25580	20100608085000
11305	41675	20100608085811
1882	5609	20100608090134
803	32632	20100608091315
8609	51298	20100608093641
4130	47049	20100608094346
11127	24575	20100608095415
9119	1150	20100608102407
8043	15176	20100608102826
3298	10412	20100608103223
1311	37070	20100608103602
4352	3669	20100608103902
8271	12468	20100608103904
8901	48403	20100608104035
8083	34009	20100608105307
51	9523	20100608105726
8610	18539	20100608110030
139	37562	20100608110927
3443	40634	20100608112051
9541	5384	20100608112143
434	48361	20100608113712
13269	49449	20100608113838
12519	5481	20100608114224
8366	16717	20100608114406
4748	2908	20100608114834
9902	38051	20100608114840
7476	49015	20100608114853
1146	37927	20100608115200
2013	4366	20100608115812
4486	47153	20100608120136
210	38784	20100608121339
13260	27473	20100608121523
13260	43821	20100608121601
4831	51307	20100608121610
8695	45327	20100608122202
1855	42565	20100608122407
2637	50744	20100608122553
9761	28861	20100608122747
9171	22075	20100608122835
855	6570	20100608122915
2985	46785	20100608123103
1338	50744	20100608123755
5300	5385	20100608124606
4065	47314	20100608124844
13150	3592	20100608125006
40	50744	20100608130115
589	44741	20100608130401
24	50744	20100608130441
4568	5780	20100608130640
637	23689	20100608130940
2935	21827	20100608131012
13096	25573	20100608131349
13096	24931	20100608131401
8667	51310	20100608131828
10124	28405	20100608131839
11643	9350	20100608132051
13836	50426	20100608132249
9198	31999	20100608132629
3426	48096	20100608132957
720	7918	20100608133103
2184	25370	20100608133453
6565	18225	20100608133741
86	46403	20100608133907
475	1503	20100608134041
4673	4581	20100608134644
8342	45806	20100608134727
216	32197	20100608134847
475	3892	20100608134851
4486	39322	20100608135424
11283	13943	20100608140131
1710	51314	20100608140157
5467	17122	20100608140240
10571	51315	20100608140327
1555	13499	20100608141409
2942	45101	20100608141414
8592	43269	20100608141900
4836	625	20100608142228
216	15744	20100608142445
2842	48114	20100608142642
9024	46266	20100608142810
9024	44087	20100608142837
301	50331	20100608142913
668	14153	20100608143058
5149	48125	20100608143724
11321	51243	20100608144207
4726	48047	20100608144304
5122	51318	20100608145256
4125	51319	20100608145305
7521	51305	20100608145428
8948	28698	20100608145610
8338	8288	20100608145904
8300	50670	20100608150104
11584	10174	20100608150638
5384	5260	20100608151245
11886	4307	20100608151426
12302	49055	20100608151633
472	14088	20100608152510
472	866	20100608152534
6117	425	20100608152636
8610	25571	20100608152636
2213	49476	20100608152749
150	26967	20100608152815
12599	50190	20100608152818
527	51322	20100608153359
9945	51323	20100608153452
9555	51324	20100608153638
8342	8358	20100608154024
4011	51325	20100608154103
17	50736	20100608154333
465	21012	20100608154441
3470	4566	20100608154730
7552	51205	20100608154833
4578	51327	20100608154906
2571	7888	20100608155002
11616	8021	20100608155235
9342	38675	20100608155333
2013	50736	20100608155402
210	6714	20100608155421
5326	9850	20100608155446
680	24942	20100608155454
930	76	20100608155702
10665	24163	20100608155900
3914	16430	20100608155958
8413	6318	20100608160140
5582	23018	20100608160150
3735	44847	20100608160215
6015	44070	20100608160316
8342	12493	20100608160437
3192	19925	20100608161442
6804	50736	20100608161536
11497	37152	20100608161609
12659	45220	20100608161642
479	14274	20100608161823
10900	51192	20100608161905
1913	14012	20100608161923
8264	49437	20100608162328
11031	41141	20100608163058
9189	13925	20100608163103
8296	41902	20100608163201
720	20776	20100608163434
7924	51333	20100608163650
813	38987	20100608163838
747	19012	20100608163910
29	8093	20100608164057
747	12750	20100608164257
8004	21539	20100608164318
3492	35300	20100608164601
1716	34072	20100608164705
1019	997	20100608164906
589	29657	20100608165012
156	7406	20100608165032
4999	1100	20100608165112
40	17344	20100608165349
987	3182	20100608165639
2909	36761	20100608165741
156	51338	20100608170200
4067	9624	20100608171230
3852	49538	20100608171233
5065	35498	20100608171338
7476	49015	20100608171442
8675	29377	20100608172044
757	17630	20100608172442
2978	37644	20100608172449
1378	11029	20100608172536
1371	5879	20100608172717
69	14914	20100608173302
3348	11771	20100608173502
4192	4964	20100608173737
2044	41886	20100608174020
6081	4868	20100608174109
420	8047	20100608174428
3792	43107	20100608174433
9185	36630	20100608174822
9339	37684	20100608174909
8657	43632	20100608175017
589	46255	20100608175327
7087	6039	20100608175442
6937	31391	20100608175538
3466	43268	20100608180000
13313	283	20100608180550
859	3237	20100608180607
12064	33537	20100608180754
39	47368	20100608181303
2	50736	20100608181546
4109	37520	20100608181555
4711	8019	20100608181742
4192	16351	20100608182232
8136	31249	20100608182240
9243	12352	20100608182353
9079	22204	20100608182546
624	35367	20100608182620
763	10690	20100608183319
8668	37194	20100608183518
5309	14140	20100608183927
7364	3193	20100608184213
330	48	20100608184710
231	48651	20100608184756
4746	38954	20100608184914
5539	51353	20100608185407
2183	9538	20100608185427
3950	51355	20100608190417
1032	10664	20100608191147
231	26130	20100608191747
231	2036	20100608191827
231	17400	20100608192115
3255	19791	20100608192325
184	53	20100608192443
5017	13436	20100608193005
561	1383	20100608193025
8779	10745	20100608193105
680	32777	20100608193154
6215	17278	20100608193515
150	26967	20100608193532
10357	49019	20100608194046
7924	38739	20100608194347
2013	39186	20100608194548
2013	50736	20100608194608
13150	3592	20100608194840
8338	47642	20100608194944
10073	29901	20100608195025
8741	51359	20100608195043
5246	12327	20100608195048
757	42572	20100608195148
11326	957	20100608195419
8083	21350	20100608195755
111	19328	20100608195910
9906	16072	20100608195913
10998	34815	20100608200217
1577	50736	20100608200301
5850	17955	20100608200558
8816	3113	20100608200637
861	41990	20100608201249
2368	31687	20100608201305
8509	48124	20100608201345
3065	15870	20100608201533
3819	6603	20100608202356
3863	35714	20100608202643
261	36218	20100608203135
471	23031	20100608203155
2261	47934	20100608203921
5207	29804	20100608204102
1731	11469	20100608204212
406	17679	20100608204700
10845	50488	20100608205421
7552	51366	20100608205703
6330	40640	20100608205900
581	41643	20100608210105
2186	5149	20100608210305
1727	34689	20100608210747
10684	10177	20100608211036
28	12	20100608211326
2648	8702	20100608211358
2055	51368	20100608211609
2055	51138	20100608211651
56	34632	20100608211812
7364	6426	20100608213417
589	19978	20100608213903
382	51370	20100608213924
1689	50652	20100608213929
6800	7764	20100608214212
1710	37634	20100608215238
1742	34689	20100608215326
9386	50744	20100608215606
7661	20297	20100608220143
9814	23073	20100608220456
261	4939	20100608220625
1976	51372	20100608220847
9457	13509	20100608221002
637	49259	20100608221007
6804	50736	20100608221346
87	50744	20100608221422
10665	24163	20100608221608
1536	51018	20100608221625
3415	1063	20100608222649
8610	18539	20100608222653
11946	47890	20100608222905
11946	31996	20100608222923
902	46568	20100608223259
10845	50500	20100608223511
39	28084	20100608223717
3930	51375	20100608224038
39	32037	20100608224111
839	9406	20100608224456
1262	6499	20100608224900
93	30078	20100608225232
10621	6824	20100608225514
547	8093	20100608225840
39	17207	20100608225903
6606	4898	20100608225959
39	44422	20100608230154
668	4893	20100608230231
10998	41485	20100608230438
6051	51381	20100608230549
547	22	20100608231035
450	37610	20100608231357
1530	42592	20100608231645
532	22	20100608231921
1735	4538	20100608232012
6189	44813	20100608232104
802	11160	20100608232432
645	24970	20100608232647
67	33916	20100608233509
12659	1877	20100608233813
39	33404	20100608234710
184	406	20100608235008
487	39925	20100608235204
2743	10353	20100608235244
420	39611	20100608235802
465	21012	20100609000848
650	6416	20100609000925
438	22	20100609001155
10998	34815	20100609001621
4610	14986	20100609001852
714	13906	20100609002150
6800	24209	20100609002324
715	563	20100609002328
231	1744	20100609003458
747	50108	20100609003545
3023	50099	20100609003656
1	167	20100609003903
231	36114	20100609003931
6886	23809	20100609004028
3396	25340	20100609004453
648	50744	20100609004649
2179	50744	20100609004655
506	22	20100609004710
6504	50736	20100609004850
7047	2724	20100609004917
13262	51388	20100609005128
9243	16219	20100609005156
452	2126	20100609005409
158	19819	20100609005937
5110	50736	20100609010003
6604	24190	20100609010718
8280	29320	20100609010902
545	7224	20100609010932
785	22	20100609010939
7569	2672	20100609011058
1735	25521	20100609011120
1057	51390	20100609011133
6196	11369	20100609011429
1275	39479	20100609011736
5876	51391	20100609011804
6196	11369	20100609011816
663	4294	20100609012041
663	4294	20100609012056
648	673	20100609012610
790	36235	20100609012923
1962	31095	20100609014317
1562	39645	20100609014445
36	5246	20100609014838
4700	51022	20100609014929
7785	62	20100609014956
17	50736	20100609015121
94	1406	20100609015413
1271	9487	20100609015448
2424	48682	20100609015457
519	15355	20100609020458
483	51394	20100609020518
6804	50736	20100609020951
184	8711	20100609020957
2140	48365	20100609021212
441	50244	20100609021752
2013	4366	20100609021800
3188	3431	20100609022059
604	50736	20100609022253
5850	49268	20100609022625
81	39479	20100609023018
2013	50736	20100609023403
2013	3648	20100609023524
1208	22269	20100609023650
3189	31948	20100609023842
1577	13417	20100609024606
4749	9880	20100609025655
9038	46941	20100609031330
9038	26621	20100609031354
9038	29001	20100609031448
9038	38197	20100609031516
7087	51396	20100609032045
406	17474	20100609032505
477	51397	20100609032854
475	27843	20100609033720
775	22550	20100609034537
13753	28160	20100609035726
2660	20258	20100609040141
8407	40296	20100609042936
463	292	20100609043209
9542	30848	20100609043533
3148	51399	20100609043643
310	2459	20100609044556
13614	51395	20100609044725
902	2695	20100609045001
9000	7259	20100609045606
5434	2817	20100609050546
8509	28878	20100609050903
8584	37269	20100609051626
2909	51403	20100609053503
9199	46319	20100609054214
9199	26202	20100609054236
8733	3670	20100609054931
8311	27285	20100609055038
8342	50170	20100609055207
3878	10553	20100609055923
3751	8520	20100609060510
11118	5478	20100609060705
10673	50543	20100609060713
9083	51406	20100609061417
8338	7076	20100609061950
2113	46465	20100609062546
8338	40052	20100609062901
8342	25108	20100609062941
2044	46367	20100609063222
11584	23991	20100609063427
8280	29320	20100609063618
139	27460	20100609063720
13199	6390	20100609063835
13199	38750	20100609063914
8733	12472	20100609063938
260	30916	20100609064049
13199	47380	20100609064111
13199	33551	20100609064131
13199	38088	20100609064242
10900	45954	20100609064338
2013	50736	20100609064650
13199	45391	20100609064705
11584	6899	20100609065741
1702	7076	20100609065835
11314	12000	20100609071437
8657	43632	20100609071451
11314	9917	20100609071510
1056	51412	20100609072408
3648	37560	20100609072647
12330	4147	20100609072654
7956	4964	20100609072743
4428	51413	20100609073417
8001	37059	20100609073548
11204	27258	20100609074741
9180	49607	20100609075254
8366	16717	20100609080737
11643	9350	20100609081722
2228	48453	20100609082150
7938	30189	20100609082533
2894	12275	20100609083812
11703	51415	20100609084022
10886	51179	20100609084054
7447	18917	20100609084802
5404	2470	20100609091152
12444	6526	20100609092309
9191	51419	20100609092814
9605	17034	20100609093938
12853	47007	20100609094009
2767	15350	20100609094011
9605	26892	20100609094022
11470	51420	20100609095317
1530	35229	20100609100359
8678	10549	20100609100617
1538	42067	20100609101229
3900	21240	20100609101230
1813	14204	20100609101448
11703	13933	20100609101931
6342	43716	20100609102200
4870	37052	20100609103308
6888	51426	20100609103955
5280	7684	20100609105159
8269	7825	20100609105543
8553	38377	20100609105614
3078	40694	20100609110201
8500	51429	20100609110404
8610	18539	20100609110420
445	12027	20100609110450
9198	26222	20100609110924
9504	22527	20100609111108
12330	4147	20100609112031
1146	37927	20100609112526
2875	32167	20100609112548
2930	10928	20100609112737
434	48361	20100609113013
4753	1223	20100609113613
465	1438	20100609114047
13199	44790	20100609114438
10587	44546	20100609114742
2985	46785	20100609115018
8609	39544	20100609115405
9108	6098	20100609115437
2026	37308	20100609115440
9137	44046	20100609115717
13269	49449	20100609120054
2055	51435	20100609120631
2055	51434	20100609120834
1747	40148	20100609122504
1728	5124	20100609122523
2183	26209	20100609122621
8904	28668	20100609122625
2593	12972	20100609122745
946	2291	20100609122915
3877	31140	20100609123214
1353	30236	20100609123544
13753	40102	20100609123727
4753	3869	20100609124331
5378	51439	20100609124625
2183	9538	20100609124718
12009	28918	20100609124753
13150	3592	20100609124857
1338	50744	20100609125141
13632	23882	20100609125229
40	50744	20100609125349
8667	51440	20100609125430
10571	51315	20100609125509
2842	48114	20100609130405
2593	7270	20100609131249
3939	22316	20100609132206
3381	6042	20100609132357
2183	38091	20100609132557
9004	51443	20100609133411
9322	40396	20100609134004
3426	48096	20100609134149
1089	25626	20100609134201
24	50744	20100609134305
2013	3648	20100609134424
3233	20256	20100609134551
4067	47576	20100609134601
2179	50744	20100609134751
10654	49941	20100609135449
9874	10968	20100609135505
7737	51447	20100609135647
4100	28691	20100609135739
13465	40703	20100609140040
2013	4366	20100609140332
9454	13052	20100609140714
8999	6342	20100609140921
1438	45983	20100609141606
86	46403	20100609141712
10621	6824	20100609142207
2063	7793	20100609142539
6861	3194	20100609142726
5149	48125	20100609143322
1735	25521	20100609143334
13652	40142	20100609143409
471	23031	20100609143527
2637	50744	20100609143654
11497	44256	20100609144115
11321	10945	20100609144441
9995	38660	20100609144635
1704	15709	20100609144717
6051	12843	20100609145151
2894	24932	20100609145244
8785	50906	20100609145328
2044	17275	20100609145554
5265	41875	20100609145707
2991	50736	20100609145738
3793	41486	20100609150034
807	20611	20100609150105
637	51454	20100609151232
2152	2628	20100609152315
10124	51456	20100609152511
8265	4584	20100609153013
8265	48125	20100609153024
11425	14254	20100609153152
8265	33786	20100609153447
8265	18984	20100609153606
2970	32189	20100609153657
17	50736	20100609153732
8265	29921	20100609153748
6051	32211	20100609153921
11321	51243	20100609154307
9198	26222	20100609154324
1577	50736	20100609154353
8342	27678	20100609154750
6804	50736	20100609154808
2063	15832	20100609154958
11195	7900	20100609155013
3854	15832	20100609155213
4150	35795	20100609155337
5378	51457	20100609155433
231	31506	20100609160104
5132	6098	20100609160138
1552	14930	20100609160208
10100	41308	20100609160424
10100	39094	20100609160443
8733	12472	20100609160526
13163	51460	20100609160529
10100	44840	20100609160724
4125	51209	20100609160923
4524	20204	20100609161018
8606	31786	20100609161044
4131	24302	20100609161627
3617	20002	20100609161644
5221	7164	20100609161816
12613	36388	20100609162108
9903	5663	20100609162256
10673	9934	20100609162436
2378	48540	20100609162616
13189	19771	20100609163009
40	50744	20100609163047
13614	51463	20100609163106
13532	38666	20100609163156
10262	24425	20100609163440
10262	24425	20100609163459
1928	42142	20100609163601
7956	4964	20100609163714
8705	46253	20100609163913
10100	18925	20100609164032
13088	3095	20100609164119
635	19080	20100609164140
10100	28772	20100609164543
10100	43633	20100609164613
10100	46432	20100609164625
10100	49908	20100609164751
8592	43269	20100609165216
10100	13313	20100609165549
10100	16237	20100609165855
156	51467	20100609165857
10100	37231	20100609165917
10100	42372	20100609165946
10100	22661	20100609170010
4568	5780	20100609170126
10100	38336	20100609170147
10100	14007	20100609170244
10100	17781	20100609170507
7993	20144	20100609170532
10100	51110	20100609170547
10100	16785	20100609171157
10100	29462	20100609171236
10100	50274	20100609171322
10100	45089	20100609171516
8733	3670	20100609171712
10100	41827	20100609171905
7103	51469	20100609172133
10100	33037	20100609172202
479	14274	20100609172231
516	41534	20100609172333
10100	50744	20100609172553
3253	26582	20100609172757
231	27837	20100609173118
244	19786	20100609173129
231	22686	20100609173310
438	30	20100609173417
9519	50736	20100609173707
2629	36974	20100609173858
667	31296	20100609174205
585	30	20100609174216
8474	39847	20100609174259
8474	36390	20100609174328
8921	51471	20100609174520
903	8019	20100609174521
9198	42441	20100609174810
9334	1098	20100609175151
5017	13436	20100609175613
10100	50570	20100609175848
10100	674	20100609175856
10100	35373	20100609175904
10100	41736	20100609175947
8901	28668	20100609180021
10100	17344	20100609180021
2893	3588	20100609180036
10100	10734	20100609180239
1387	22166	20100609180328
10100	30740	20100609180350
8009	28171	20100609180511
7926	4357	20100609180559
10100	30580	20100609180621
287	47135	20100609180640
1555	13499	20100609180742
8009	16945	20100609180851
3794	23598	20100609181051
8009	42498	20100609181051
8009	16691	20100609181117
9703	49270	20100609181154
2013	50736	20100609181225
8009	36466	20100609181405
2911	34710	20100609181413
2186	22241	20100609181551
2040	48130	20100609181717
2447	4716	20100609182057
111	16161	20100609182440
287	44555	20100609182720
461	1715	20100609183513
3341	43599	20100609183802
1100	51470	20100609184319
2063	9960	20100609184556
2935	21827	20100609185049
5369	7000	20100609185428
12658	33290	20100609185430
12451	4071	20100609190158
527	20716	20100609190442
10884	42163	20100609190839
247	20241	20100609191046
3485	44174	20100609191128
2582	4942	20100609191150
231	11134	20100609191251
10422	21539	20100609191500
8668	51481	20100609191553
6321	957	20100609191619
11208	51482	20100609191721
312	46434	20100609191923
11921	11346	20100609191942
1	654	20100609192001
9504	48156	20100609192412
3904	10671	20100609192643
1208	13140	20100609192701
1704	45713	20100609192734
3065	41037	20100609192859
1536	45253	20100609193045
10124	14069	20100609193151
4993	51483	20100609193405
2013	957	20100609194226
3817	51484	20100609194516
3796	11181	20100609194534
16	11653	20100609194905
10124	28405	20100609195134
452	50662	20100609195305
3199	8387	20100609195505
13148	51485	20100609200113
268	41188	20100609200144
9914	51486	20100609200234
10890	5803	20100609200322
1974	50736	20100609200733
10100	675	20100609201525
10100	16441	20100609201955
6504	50736	20100609202925
13464	44796	20100609203418
2726	16492	20100609205016
9519	50736	20100609205144
31	23453	20100609205200
3473	50744	20100609205444
12059	51491	20100609205606
3807	12892	20100609205822
9108	6690	20100609205945
10100	41143	20100609205958
3470	1281	20100609210211
5246	12327	20100609210554
1313	49154	20100609210946
1444	12831	20100609211040
13269	49449	20100609211603
7103	39947	20100609211709
2909	51403	20100609212224
7284	32907	20100609212314
110	487	20100609212547
13269	31692	20100609212836
7936	4781	20100609213159
8338	47642	20100609213345
2515	41806	20100609213425
763	10690	20100609213558
16	38448	20100609213626
332	1420	20100609214937
456	22517	20100609215151
10117	37	20100609215229
3053	58	20100609220016
5422	48158	20100609220440
3817	29566	20100609220807
5714	51492	20100609221018
261	50736	20100609221857
13150	3592	20100609221926
5309	14140	20100609222356
12319	38946	20100609222429
12319	2103	20100609222520
2996	42008	20100609222535
12319	852	20100609222547
420	39611	20100609223025
8610	18539	20100609223123
10100	673	20100609223540
10100	49449	20100609223629
10100	38916	20100609223706
10100	50989	20100609223743
10100	1084	20100609223752
10100	37129	20100609223947
10100	20208	20100609224235
10100	3441	20100609224243
10100	47150	20100609224310
10100	2348	20100609224326
10100	31692	20100609224409
3852	50387	20100609224814
6804	50736	20100609225630
5529	20755	20100609225804
1577	30654	20100609230045
839	9406	20100609230253
661	10006	20100609230257
2399	40375	20100609230754
1508	8668	20100609230932
1508	12435	20100609230956
1508	20810	20100609231215
511	1734	20100609231310
51	9523	20100609231349
1508	19134	20100609231352
1508	41495	20100609231448
1508	41542	20100609231459
1508	15482	20100609231539
2996	51497	20100609231736
930	51498	20100609231936
13196	3624	20100609232054
8083	21350	20100609232107
4022	34132	20100609232331
8996	46269	20100609233521
2114	18225	20100609233817
1260	13454	20100609234404
1508	51499	20100609234437
3434	8339	20100609234644
3434	14863	20100609234728
3434	34738	20100609235011
461	38794	20100609235133
8513	20895	20100609235332
8921	12387	20100609235516
362	49413	20100609235522
3434	43735	20100609235651
3882	4369	20100609235802
3221	3772	20100610000036
9454	15635	20100610000207
720	35441	20100610000209
9454	37473	20100610000344
9454	37474	20100610000353
9454	4989	20100610000422
9454	33854	20100610000446
721	1287	20100610000910
9454	26297	20100610000931
1508	48152	20100610001113
40	673	20100610001212
2637	51494	20100610001917
24	29987	20100610001950
1508	51506	20100610002104
9454	24984	20100610002114
2186	16229	20100610002213
2726	15294	20100610002526
527	1007	20100610002558
6155	36349	20100610002636
9198	44498	20100610003013
508	10049	20100610003037
9198	50143	20100610003137
3134	5718	20100610003205
8437	38903	20100610003339
720	38438	20100610003548
2359	673	20100610003900
9198	51410	20100610003904
3497	6086	20100610004114
958	673	20100610004129
1508	51507	20100610004332
9198	47770	20100610004454
8083	34009	20100610004600
6322	183	20100610005128
1552	48259	20100610005617
11787	22841	20100610005706
8280	29320	20100610005739
1508	51508	20100610010046
720	10161	20100610010115
1508	51509	20100610010208
2173	51510	20100610010606
463	3921	20100610011357
4852	1438	20100610011456
1271	9487	20100610011517
1606	50977	20100610012127
648	5328	20100610013037
2368	5326	20100610013426
13262	19392	20100610014200
4807	50514	20100610014212
873	1973	20100610014319
9454	43115	20100610014322
1272	755	20100610014401
4535	16977	20100610014444
6215	45377	20100610014450
6215	17278	20100610014624
1208	22269	20100610014713
174	18057	20100610014734
174	51512	20100610014923
1416	2954	20100610015214
6258	2582	20100610015552
1946	50067	20100610015705
9243	6255	20100610021308
10998	34815	20100610021708
2701	14443	20100610021748
1338	10734	20100610021841
774	467	20100610022454
1577	28829	20100610022750
4075	8702	20100610022755
527	20716	20100610023613
9617	27853	20100610023832
13556	5474	20100610024207
8611	44640	20100610024422
8610	19253	20100610024740
5850	13302	20100610024845
8610	18539	20100610025300
158	19819	20100610025533
17	18851	20100610025540
1272	4012	20100610030119
1340	21728	20100610031502
4732	51517	20100610031641
2194	41338	20100610031710
13614	51395	20100610032144
1	146	20100610032153
9283	51045	20100610032328
1100	50386	20100610032456
1036	2885	20100610033348
10865	51294	20100610034700
615	7719	20100610035052
1691	23684	20100610035102
682	22226	20100610035241
6840	29047	20100610035438
10100	24341	20100610040402
10100	20894	20100610040754
10100	15656	20100610040908
10100	40960	20100610040925
10100	14001	20100610041020
10100	39172	20100610041045
10100	28472	20100610041115
463	32832	20100610041124
147	1190	20100610041430
3750	25182	20100610041432
8167	25698	20100610041734
720	21167	20100610042408
720	42401	20100610042555
9542	30848	20100610043544
5573	21087	20100610043749
720	16006	20100610043752
108	6075	20100610043851
720	49960	20100610044036
3049	5905	20100610044614
1508	1527	20100610044649
1508	44705	20100610044728
7303	9018	20100610045051
1353	8552	20100610045957
10598	10935	20100610050048
6076	3842	20100610050335
2113	51433	20100610050640
4428	51413	20100610050803
720	3743	20100610052618
627	17	20100610053029
3751	51520	20100610053353
8311	27285	20100610054023
6657	34175	20100610060455
10673	50543	20100610061320
8342	12493	20100610061346
139	27460	20100610062238
4130	46330	20100610063447
668	18888	20100610064436
803	51524	20100610065024
10979	1947	20100610065030
8001	9350	20100610065508
3855	9907	20100610065539
1308	6612	20100610065646
3751	8520	20100610070634
9119	51525	20100610070715
803	51526	20100610071344
10900	45954	20100610071800
12330	4147	20100610072614
9198	29887	20100610072655
3781	20140	20100610073928
5192	36632	20100610075413
11321	12510	20100610080158
6491	3465	20100610080840
2079	42259	20100610081608
287	43887	20100610082527
10621	6824	20100610083631
8500	51528	20100610085632
3023	49580	20100610090049
1896	51530	20100610091106
803	51531	20100610091439
2096	21502	20100610091651
2520	47002	20100610091741
8509	51286	20100610092626
12566	39520	20100610092724
803	51533	20100610093046
8338	14790	20100610093717
8272	39282	20100610095704
803	51534	20100610095844
1813	14204	20100610100255
11321	51243	20100610100629
11118	39280	20100610100658
2879	4276	20100610101407
8500	986	20100610101503
10894	45159	20100610101511
12002	7976	20100610101714
